order_id,customer_id,order_date,year,month,quarter,category,quantity,unit_price,discount_pct,revenue,channel,device,region,is_repeat,order_month,first_order
O0005054,C01801,2022-01-18,2022,1,Q1,Clothing,2,68.69,0.0,137.39,Organic Search,Mobile,London,0,2022-01,2022-01-18
O0005055,C01801,2022-04-28,2022,4,Q2,Clothing,1,46.53,0.23,35.83,Organic Search,Mobile,London,1,2022-04,2022-04-28
O0005056,C01801,2023-02-20,2023,2,Q1,Electronics,1,93.62,0.0,93.62,Organic Search,Mobile,London,1,2023-02,2023-02-20
O0005057,C01801,2023-03-21,2023,3,Q1,Clothing,3,52.79,0.0,158.38,Organic Search,Mobile,London,1,2023-03,2023-03-21
O0005058,C01801,2023-08-17,2023,8,Q3,Electronics,2,148.09,0.0,296.17,Organic Search,Mobile,London,1,2023-08,2023-08-17
O0005059,C01802,2023-08-05,2023,8,Q3,Clothing,3,76.19,0.0,228.56,Social Media,Desktop,North West,0,2023-08,2023-08-05
O0005060,C01802,2024-06-21,2024,6,Q2,Electronics,2,167.99,0.14,288.94,Social Media,Desktop,North West,1,2024-06,2024-06-21
O0005061,C01802,2024-07-21,2024,7,Q3,Electronics,2,223.91,0.13,389.6,Social Media,Desktop,North West,1,2024-07,2024-07-21
O0005062,C01803,2024-01-21,2024,1,Q1,Home & Garden,2,12.94,0.09,23.55,Organic Search,Mobile,North West,0,2024-01,2024-01-21
O0005063,C01803,2024-03-10,2024,3,Q1,Clothing,3,68.27,0.0,204.82,Organic Search,Mobile,North West,1,2024-03,2024-03-10
O0005064,C01803,2024-05-11,2024,5,Q2,Home & Garden,1,85.45,0.09,77.76,Organic Search,Mobile,North West,1,2024-05,2024-05-11
O0005065,C01803,2024-06-07,2024,6,Q2,Clothing,3,32.97,0.0,98.91,Organic Search,Mobile,North West,1,2024-06,2024-06-07
O0005066,C01803,2024-08-31,2024,8,Q3,Clothing,4,53.61,0.0,214.46,Organic Search,Mobile,North West,1,2024-08,2024-08-31
O0005067,C01803,2024-10-25,2024,10,Q4,Clothing,4,69.07,0.17,229.31,Organic Search,Mobile,North West,1,2024-10,2024-10-25
O0005068,C01803,2024-11-25,2024,11,Q4,Beauty,4,58.4,0.0,233.61,Organic Search,Mobile,North West,1,2024-11,2024-11-25
O0005069,C01803,2024-12-24,2024,12,Q4,Clothing,3,76.9,0.0,230.7,Organic Search,Mobile,North West,1,2024-12,2024-12-24
O0005070,C01804,2022-08-23,2022,8,Q3,Clothing,1,37.7,0.24,28.65,Organic Search,Mobile,North East,0,2022-08,2022-08-23
O0005071,C01804,2022-09-21,2022,9,Q3,Beauty,3,40.81,0.0,122.44,Organic Search,Mobile,North East,1,2022-09,2022-09-21
O0005072,C01804,2022-09-23,2022,9,Q3,Clothing,2,63.32,0.0,126.65,Organic Search,Mobile,North East,1,2022-09,2022-09-23
O0005073,C01804,2024-05-03,2024,5,Q2,Clothing,4,66.01,0.0,264.03,Organic Search,Mobile,North East,1,2024-05,2024-05-03
O0005074,C01804,2024-09-06,2024,9,Q3,Clothing,2,57.79,0.0,115.57,Organic Search,Mobile,North East,1,2024-09,2024-09-06
O0005075,C01805,2021-10-21,2021,10,Q4,Electronics,2,139.88,0.0,279.76,Referral,Mobile,Scotland,0,2021-10,2021-10-21
O0005076,C01805,2021-12-16,2021,12,Q4,Clothing,3,103.84,0.0,311.52,Referral,Mobile,Scotland,1,2021-12,2021-12-16
O0005077,C01805,2022-02-13,2022,2,Q1,Electronics,3,63.16,0.0,189.47,Referral,Mobile,Scotland,1,2022-02,2022-02-13
O0005078,C01805,2022-10-11,2022,10,Q4,Electronics,3,108.55,0.0,325.65,Referral,Mobile,Scotland,1,2022-10,2022-10-11
O0005079,C01805,2023-11-20,2023,11,Q4,Electronics,1,197.13,0.0,197.13,Referral,Mobile,Scotland,1,2023-11,2023-11-20
O0005080,C01805,2024-11-08,2024,11,Q4,Electronics,2,260.76,0.0,521.52,Referral,Mobile,Scotland,1,2024-11,2024-11-08
O0005081,C01806,2024-08-10,2024,8,Q3,Electronics,2,94.23,0.13,163.96,Social Media,Mobile,South East,0,2024-08,2024-08-10
O0005082,C01808,2023-03-23,2023,3,Q1,Sports,3,44.4,0.09,121.22,Organic Search,Mobile,Scotland,0,2023-03,2023-03-23
O0005083,C01810,2022-06-02,2022,6,Q2,Electronics,1,150.16,0.0,150.16,Organic Search,Mobile,London,0,2022-06,2022-06-02
O0005084,C01810,2023-05-12,2023,5,Q2,Sports,4,40.98,0.0,163.92,Organic Search,Mobile,London,1,2023-05,2023-05-12
O0005085,C01810,2023-06-06,2023,6,Q2,Electronics,3,174.04,0.0,522.11,Organic Search,Mobile,London,1,2023-06,2023-06-06
O0005086,C01810,2023-09-29,2023,9,Q3,Electronics,3,133.26,0.0,399.79,Organic Search,Mobile,London,1,2023-09,2023-09-29
O0005087,C01810,2023-10-14,2023,10,Q4,Electronics,3,154.61,0.09,422.07,Organic Search,Mobile,London,1,2023-10,2023-10-14
O0005088,C01810,2024-04-02,2024,4,Q2,Toys,1,23.38,0.23,18.0,Organic Search,Mobile,London,1,2024-04,2024-04-02
O0005089,C01811,2023-11-05,2023,11,Q4,Beauty,2,55.41,0.0,110.83,Paid Search,Mobile,South East,0,2023-11,2023-11-05
O0005090,C01811,2024-02-19,2024,2,Q1,Clothing,4,20.31,0.0,81.22,Paid Search,Mobile,South East,1,2024-02,2024-02-19
O0005091,C01811,2024-07-14,2024,7,Q3,Clothing,1,48.52,0.19,39.3,Paid Search,Mobile,South East,1,2024-07,2024-07-14
O0005092,C01811,2024-10-16,2024,10,Q4,Beauty,1,59.58,0.0,59.58,Paid Search,Mobile,South East,1,2024-10,2024-10-16
O0005093,C01812,2022-06-21,2022,6,Q2,Electronics,1,208.43,0.0,208.43,Email,Mobile,Midlands,0,2022-06,2022-06-21
O0005094,C01812,2023-03-11,2023,3,Q1,Electronics,1,112.57,0.03,109.19,Email,Mobile,Midlands,1,2023-03,2023-03-11
O0005095,C01813,2022-02-22,2022,2,Q1,Electronics,1,105.76,0.0,105.76,Organic Search,Mobile,South East,0,2022-02,2022-02-22
O0005096,C01813,2024-04-06,2024,4,Q2,Clothing,1,15.31,0.0,15.31,Organic Search,Mobile,South East,1,2024-04,2024-04-06
O0005097,C01813,2024-11-12,2024,11,Q4,Electronics,4,271.23,0.0,1084.92,Organic Search,Mobile,South East,1,2024-11,2024-11-12
O0005098,C01814,2023-08-15,2023,8,Q3,Electronics,2,175.33,0.21,277.03,Organic Search,Desktop,South West,0,2023-08,2023-08-15
O0005099,C01814,2023-09-30,2023,9,Q3,Electronics,2,79.07,0.0,158.14,Organic Search,Desktop,South West,1,2023-09,2023-09-30
O0005100,C01814,2024-02-24,2024,2,Q1,Electronics,2,57.19,0.0,114.38,Organic Search,Desktop,South West,1,2024-02,2024-02-24
O0005101,C01815,2024-12-08,2024,12,Q4,Sports,2,85.01,0.0,170.02,Email,Mobile,Yorkshire,0,2024-12,2024-12-08
O0005102,C01815,2024-12-10,2024,12,Q4,Sports,1,96.5,0.0,96.5,Email,Mobile,Yorkshire,1,2024-12,2024-12-10
O0005103,C01815,2024-12-25,2024,12,Q4,Sports,4,58.83,0.0,235.3,Email,Mobile,Yorkshire,1,2024-12,2024-12-25
O0005104,C01815,2024-12-26,2024,12,Q4,Sports,4,83.94,0.02,329.04,Email,Mobile,Yorkshire,1,2024-12,2024-12-26
O0005105,C01816,2024-12-03,2024,12,Q4,Clothing,3,74.52,0.0,223.57,Paid Search,Desktop,Yorkshire,0,2024-12,2024-12-03
O0005106,C01818,2023-01-31,2023,1,Q1,Clothing,1,55.06,0.0,55.06,Social Media,Mobile,London,0,2023-01,2023-01-31
O0005107,C01818,2023-07-20,2023,7,Q3,Clothing,1,61.67,0.22,48.1,Social Media,Mobile,London,1,2023-07,2023-07-20
O0005108,C01818,2023-11-27,2023,11,Q4,Electronics,2,160.87,0.0,321.74,Social Media,Mobile,London,1,2023-11,2023-11-27
O0005109,C01818,2024-05-16,2024,5,Q2,Clothing,2,52.59,0.0,105.18,Social Media,Mobile,London,1,2024-05,2024-05-16
O0005110,C01820,2024-02-12,2024,2,Q1,Home & Garden,2,18.04,0.0,36.08,Organic Search,Desktop,London,0,2024-02,2024-02-12
O0005111,C01820,2024-07-02,2024,7,Q3,Home & Garden,4,65.85,0.0,263.39,Organic Search,Desktop,London,1,2024-07,2024-07-02
O0005112,C01821,2022-12-21,2022,12,Q4,Beauty,3,68.26,0.0,204.77,Paid Search,Desktop,South East,0,2022-12,2022-12-21
O0005113,C01821,2023-11-04,2023,11,Q4,Clothing,1,92.09,0.0,92.09,Paid Search,Desktop,South East,1,2023-11,2023-11-04
O0005114,C01821,2023-12-04,2023,12,Q4,Clothing,3,108.45,0.0,325.34,Paid Search,Desktop,South East,1,2023-12,2023-12-04
O0005115,C01821,2024-07-17,2024,7,Q3,Electronics,4,153.38,0.0,613.53,Paid Search,Desktop,South East,1,2024-07,2024-07-17
O0005116,C01821,2024-07-22,2024,7,Q3,Clothing,3,45.45,0.0,136.35,Paid Search,Desktop,South East,1,2024-07,2024-07-22
O0005117,C01821,2024-08-06,2024,8,Q3,Electronics,4,86.33,0.0,345.31,Paid Search,Desktop,South East,1,2024-08,2024-08-06
O0005118,C01821,2024-09-19,2024,9,Q3,Electronics,3,217.91,0.0,653.74,Paid Search,Desktop,South East,1,2024-09,2024-09-19
O0005119,C01822,2024-02-10,2024,2,Q1,Electronics,4,101.23,0.0,404.91,Organic Search,Mobile,North West,0,2024-02,2024-02-10
O0005120,C01823,2023-12-15,2023,12,Q4,Electronics,2,161.75,0.0,323.5,Direct,Mobile,North East,0,2023-12,2023-12-15
O0005121,C01824,2022-09-11,2022,9,Q3,Home & Garden,2,82.74,0.0,165.49,Organic Search,Desktop,South West,0,2022-09,2022-09-11
O0005122,C01824,2022-10-04,2022,10,Q4,Home & Garden,1,81.22,0.0,81.22,Organic Search,Desktop,South West,1,2022-10,2022-10-04
O0005123,C01824,2023-02-28,2023,2,Q1,Home & Garden,1,90.24,0.0,90.24,Organic Search,Desktop,South West,1,2023-02,2023-02-28
O0005124,C01825,2022-05-07,2022,5,Q2,Beauty,3,31.22,0.16,78.67,Email,Desktop,Wales,0,2022-05,2022-05-07
O0005125,C01825,2022-05-09,2022,5,Q2,Electronics,4,112.98,0.0,451.9,Email,Desktop,Wales,1,2022-05,2022-05-09
O0005126,C01825,2023-07-10,2023,7,Q3,Clothing,1,85.3,0.0,85.3,Email,Desktop,Wales,1,2023-07,2023-07-10
O0005127,C01826,2024-06-23,2024,6,Q2,Electronics,1,170.61,0.0,170.61,Email,Tablet,North West,0,2024-06,2024-06-23
O0005128,C01826,2024-07-20,2024,7,Q3,Electronics,1,72.96,0.0,72.96,Email,Tablet,North West,1,2024-07,2024-07-20
O0005129,C01826,2024-08-03,2024,8,Q3,Electronics,2,144.34,0.0,288.69,Email,Tablet,North West,1,2024-08,2024-08-03
O0005130,C01826,2024-10-18,2024,10,Q4,Electronics,2,114.78,0.0,229.56,Email,Tablet,North West,1,2024-10,2024-10-18
O0005131,C01827,2024-10-02,2024,10,Q4,Electronics,3,177.78,0.0,533.33,Organic Search,Desktop,North East,0,2024-10,2024-10-02
O0005132,C01828,2023-08-03,2023,8,Q3,Sports,2,44.74,0.0,89.49,Email,Mobile,South West,0,2023-08,2023-08-03
O0005133,C01828,2023-10-14,2023,10,Q4,Clothing,3,50.23,0.0,150.7,Email,Mobile,South West,1,2023-10,2023-10-14
O0005134,C01828,2024-06-02,2024,6,Q2,Sports,2,71.65,0.0,143.3,Email,Mobile,South West,1,2024-06,2024-06-02
O0005135,C01828,2024-07-20,2024,7,Q3,Electronics,2,130.47,0.07,242.67,Email,Mobile,South West,1,2024-07,2024-07-20
O0005136,C01829,2023-12-29,2023,12,Q4,Clothing,2,69.71,0.0,139.42,Social Media,Desktop,North West,0,2023-12,2023-12-29
O0005137,C01829,2024-10-14,2024,10,Q4,Home & Garden,2,124.98,0.11,222.46,Social Media,Desktop,North West,1,2024-10,2024-10-14
O0005138,C01829,2024-10-30,2024,10,Q4,Home & Garden,4,66.64,0.0,266.57,Social Media,Desktop,North West,1,2024-10,2024-10-30
O0005139,C01830,2022-06-17,2022,6,Q2,Clothing,3,67.87,0.0,203.6,Email,Tablet,North East,0,2022-06,2022-06-17
O0005140,C01830,2023-07-28,2023,7,Q3,Toys,2,21.42,0.0,42.84,Email,Tablet,North East,1,2023-07,2023-07-28
O0005141,C01830,2024-05-13,2024,5,Q2,Clothing,4,69.53,0.0,278.11,Email,Tablet,North East,1,2024-05,2024-05-13
O0005142,C01831,2024-12-21,2024,12,Q4,Home & Garden,1,130.62,0.12,114.95,Direct,Mobile,North West,0,2024-12,2024-12-21
O0005143,C01832,2023-12-21,2023,12,Q4,Clothing,3,97.95,0.0,293.85,Paid Search,Desktop,Scotland,0,2023-12,2023-12-21
O0005144,C01832,2024-05-28,2024,5,Q2,Clothing,3,91.32,0.0,273.97,Paid Search,Desktop,Scotland,1,2024-05,2024-05-28
O0005145,C01833,2024-08-20,2024,8,Q3,Toys,3,45.26,0.0,135.77,Organic Search,Mobile,South East,0,2024-08,2024-08-20
O0005146,C01833,2024-10-24,2024,10,Q4,Toys,3,35.82,0.0,107.47,Organic Search,Mobile,South East,1,2024-10,2024-10-24
O0005147,C01835,2024-06-30,2024,6,Q2,Clothing,4,51.42,0.0,205.68,Paid Search,Mobile,South East,0,2024-06,2024-06-30
O0005148,C01835,2024-11-08,2024,11,Q4,Clothing,1,88.7,0.11,78.95,Paid Search,Mobile,South East,1,2024-11,2024-11-08
O0005149,C01835,2024-11-27,2024,11,Q4,Clothing,2,60.78,0.0,121.55,Paid Search,Mobile,South East,1,2024-11,2024-11-27
O0005150,C01837,2023-03-25,2023,3,Q1,Clothing,4,66.17,0.0,264.67,Organic Search,Mobile,South West,0,2023-03,2023-03-25
O0005151,C01837,2023-07-03,2023,7,Q3,Clothing,2,72.44,0.09,131.85,Organic Search,Mobile,South West,1,2023-07,2023-07-03
O0005152,C01837,2024-02-15,2024,2,Q1,Clothing,4,44.62,0.06,167.78,Organic Search,Mobile,South West,1,2024-02,2024-02-15
O0005153,C01838,2024-10-18,2024,10,Q4,Home & Garden,2,108.63,0.0,217.26,Organic Search,Mobile,London,0,2024-10,2024-10-18
O0005154,C01839,2023-07-04,2023,7,Q3,Clothing,1,54.81,0.21,43.3,Direct,Desktop,Scotland,0,2023-07,2023-07-04
O0005155,C01839,2024-10-04,2024,10,Q4,Electronics,1,106.71,0.0,106.71,Direct,Desktop,Scotland,1,2024-10,2024-10-04
O0005156,C01840,2023-11-02,2023,11,Q4,Sports,2,101.17,0.0,202.34,Organic Search,Desktop,London,0,2023-11,2023-11-02
O0005157,C01840,2024-02-04,2024,2,Q1,Sports,1,7.18,0.0,7.18,Organic Search,Desktop,London,1,2024-02,2024-02-04
O0005158,C01840,2024-10-31,2024,10,Q4,Sports,1,80.08,0.07,74.48,Organic Search,Desktop,London,1,2024-10,2024-10-31
O0005159,C01842,2023-08-08,2023,8,Q3,Home & Garden,1,69.64,0.0,69.64,Email,Mobile,North West,0,2023-08,2023-08-08
O0005160,C01842,2023-08-15,2023,8,Q3,Home & Garden,2,84.76,0.22,132.22,Email,Mobile,North West,1,2023-08,2023-08-15
O0005161,C01842,2024-01-01,2024,1,Q1,Home & Garden,2,63.33,0.0,126.67,Email,Mobile,North West,1,2024-01,2024-01-01
O0005162,C01844,2024-02-22,2024,2,Q1,Beauty,2,41.43,0.15,70.43,Social Media,Mobile,Scotland,0,2024-02,2024-02-22
O0005163,C01844,2024-08-20,2024,8,Q3,Beauty,3,24.16,0.07,67.4,Social Media,Mobile,Scotland,1,2024-08,2024-08-20
O0005164,C01845,2023-04-27,2023,4,Q2,Electronics,3,123.17,0.13,321.47,Paid Search,Mobile,Midlands,0,2023-04,2023-04-27
O0005165,C01846,2024-10-22,2024,10,Q4,Toys,3,33.36,0.0,100.09,Email,Mobile,Scotland,0,2024-10,2024-10-22
O0005166,C01846,2024-12-20,2024,12,Q4,Toys,3,49.52,0.22,115.87,Email,Mobile,Scotland,1,2024-12,2024-12-20
O0005167,C01848,2022-07-15,2022,7,Q3,Home & Garden,2,42.39,0.09,77.15,Paid Search,Mobile,Yorkshire,0,2022-07,2022-07-15
O0005168,C01848,2023-06-23,2023,6,Q2,Clothing,4,63.2,0.0,252.78,Paid Search,Mobile,Yorkshire,1,2023-06,2023-06-23
O0005169,C01848,2024-03-10,2024,3,Q1,Toys,2,23.25,0.0,46.5,Paid Search,Mobile,Yorkshire,1,2024-03,2024-03-10
O0005170,C01849,2024-04-17,2024,4,Q2,Home & Garden,1,108.82,0.0,108.82,Organic Search,Mobile,South West,0,2024-04,2024-04-17
O0005171,C01850,2024-08-18,2024,8,Q3,Beauty,1,23.69,0.12,20.84,Organic Search,Mobile,London,0,2024-08,2024-08-18
O0005172,C01850,2024-11-18,2024,11,Q4,Clothing,2,81.76,0.0,163.52,Organic Search,Mobile,London,1,2024-11,2024-11-18
O0005173,C01852,2024-05-29,2024,5,Q2,Clothing,1,62.21,0.1,55.99,Email,Tablet,South East,0,2024-05,2024-05-29
O0005174,C01853,2023-08-14,2023,8,Q3,Toys,2,29.32,0.05,55.7,Paid Search,Tablet,North West,0,2023-08,2023-08-14
O0005175,C01854,2023-11-21,2023,11,Q4,Clothing,2,78.94,0.0,157.88,Organic Search,Mobile,Scotland,0,2023-11,2023-11-21
O0005176,C01854,2024-02-20,2024,2,Q1,Electronics,1,130.47,0.19,105.68,Organic Search,Mobile,Scotland,1,2024-02,2024-02-20
O0005177,C01854,2024-02-22,2024,2,Q1,Clothing,2,37.59,0.0,75.18,Organic Search,Mobile,Scotland,1,2024-02,2024-02-22
O0005178,C01855,2023-05-19,2023,5,Q2,Books,4,21.52,0.19,69.73,Paid Search,Desktop,North West,0,2023-05,2023-05-19
O0005179,C01855,2023-10-04,2023,10,Q4,Electronics,4,169.04,0.0,676.16,Paid Search,Desktop,North West,1,2023-10,2023-10-04
O0005180,C01855,2024-06-13,2024,6,Q2,Electronics,1,183.21,0.0,183.21,Paid Search,Desktop,North West,1,2024-06,2024-06-13
O0005181,C01855,2024-10-13,2024,10,Q4,Clothing,2,58.29,0.0,116.58,Paid Search,Desktop,North West,1,2024-10,2024-10-13
O0005182,C01855,2024-10-20,2024,10,Q4,Clothing,2,81.64,0.24,124.09,Paid Search,Desktop,North West,1,2024-10,2024-10-20
O0005183,C01856,2024-11-27,2024,11,Q4,Sports,3,94.7,0.0,284.1,Organic Search,Mobile,London,0,2024-11,2024-11-27
O0005184,C01858,2024-11-14,2024,11,Q4,Electronics,2,198.65,0.0,397.31,Email,Mobile,South West,0,2024-11,2024-11-14
O0005185,C01859,2023-09-17,2023,9,Q3,Sports,4,55.31,0.0,221.24,Organic Search,Mobile,North West,0,2023-09,2023-09-17
O0005186,C01859,2023-10-03,2023,10,Q4,Sports,1,46.46,0.24,35.31,Organic Search,Mobile,North West,1,2023-10,2023-10-03
O0005187,C01859,2024-03-02,2024,3,Q1,Sports,3,36.32,0.0,108.97,Organic Search,Mobile,North West,1,2024-03,2024-03-02
O0005188,C01859,2024-05-07,2024,5,Q2,Sports,1,52.22,0.22,40.73,Organic Search,Mobile,North West,1,2024-05,2024-05-07
O0005189,C01859,2024-09-29,2024,9,Q3,Electronics,4,172.08,0.0,688.34,Organic Search,Mobile,North West,1,2024-09,2024-09-29
O0005190,C01860,2021-11-06,2021,11,Q4,Clothing,3,68.56,0.05,195.4,Organic Search,Mobile,North East,0,2021-11,2021-11-06
O0005191,C01860,2022-01-13,2022,1,Q1,Clothing,3,55.64,0.0,166.91,Organic Search,Mobile,North East,1,2022-01,2022-01-13
O0005192,C01860,2022-06-01,2022,6,Q2,Home & Garden,2,98.32,0.2,157.31,Organic Search,Mobile,North East,1,2022-06,2022-06-01
O0005193,C01860,2023-06-28,2023,6,Q2,Clothing,2,35.32,0.0,70.65,Organic Search,Mobile,North East,1,2023-06,2023-06-28
O0005194,C01860,2024-05-26,2024,5,Q2,Clothing,1,58.84,0.08,54.14,Organic Search,Mobile,North East,1,2024-05,2024-05-26
O0005195,C01861,2024-05-29,2024,5,Q2,Home & Garden,4,62.13,0.12,218.7,Email,Mobile,Yorkshire,0,2024-05,2024-05-29
O0005196,C01861,2024-07-07,2024,7,Q3,Home & Garden,2,97.09,0.0,194.19,Email,Mobile,Yorkshire,1,2024-07,2024-07-07
O0005197,C01861,2024-10-12,2024,10,Q4,Home & Garden,1,79.78,0.0,79.78,Email,Mobile,Yorkshire,1,2024-10,2024-10-12
O0005198,C01861,2024-11-01,2024,11,Q4,Home & Garden,4,108.34,0.11,385.7,Email,Mobile,Yorkshire,1,2024-11,2024-11-01
O0005199,C01863,2024-10-29,2024,10,Q4,Electronics,4,116.42,0.24,353.9,Referral,Desktop,North West,0,2024-10,2024-10-29
O0005200,C01864,2023-11-09,2023,11,Q4,Toys,1,54.1,0.22,42.2,Organic Search,Mobile,North West,0,2023-11,2023-11-09
O0005201,C01864,2024-01-22,2024,1,Q1,Electronics,1,167.61,0.25,125.71,Organic Search,Mobile,North West,1,2024-01,2024-01-22
O0005202,C01865,2024-01-12,2024,1,Q1,Clothing,1,58.51,0.0,58.51,Paid Search,Desktop,Wales,0,2024-01,2024-01-12
O0005203,C01865,2024-05-07,2024,5,Q2,Home & Garden,2,75.35,0.0,150.69,Paid Search,Desktop,Wales,1,2024-05,2024-05-07
O0005204,C01866,2023-10-20,2023,10,Q4,Clothing,2,83.8,0.0,167.61,Email,Mobile,London,0,2023-10,2023-10-20
O0005205,C01866,2024-02-05,2024,2,Q1,Sports,2,62.06,0.0,124.12,Email,Mobile,London,1,2024-02,2024-02-05
O0005206,C01866,2024-07-08,2024,7,Q3,Clothing,3,52.78,0.0,158.33,Email,Mobile,London,1,2024-07,2024-07-08
O0005207,C01866,2024-11-26,2024,11,Q4,Clothing,2,122.99,0.0,245.99,Email,Mobile,London,1,2024-11,2024-11-26
O0005208,C01867,2024-07-24,2024,7,Q3,Sports,1,67.32,0.0,67.32,Paid Search,Mobile,Wales,0,2024-07,2024-07-24
O0005209,C01867,2024-08-17,2024,8,Q3,Electronics,3,131.42,0.0,394.26,Paid Search,Mobile,Wales,1,2024-08,2024-08-17
O0005210,C01868,2022-12-11,2022,12,Q4,Clothing,4,91.68,0.0,366.73,Organic Search,Mobile,North East,0,2022-12,2022-12-11
O0005211,C01868,2023-12-23,2023,12,Q4,Clothing,1,86.95,0.0,86.95,Organic Search,Mobile,North East,1,2023-12,2023-12-23
O0005212,C01870,2023-12-16,2023,12,Q4,Toys,3,56.88,0.0,170.65,Email,Mobile,North West,0,2023-12,2023-12-16
O0005213,C01871,2022-02-26,2022,2,Q1,Electronics,1,92.84,0.0,92.84,Organic Search,Desktop,North East,0,2022-02,2022-02-26
O0005214,C01871,2023-12-24,2023,12,Q4,Clothing,1,67.35,0.0,67.35,Organic Search,Desktop,North East,1,2023-12,2023-12-24
O0005215,C01871,2024-09-10,2024,9,Q3,Electronics,1,113.02,0.23,87.02,Organic Search,Desktop,North East,1,2024-09,2024-09-10
O0005216,C01872,2023-12-13,2023,12,Q4,Clothing,3,100.78,0.0,302.35,Social Media,Desktop,North West,0,2023-12,2023-12-13
O0005217,C01872,2024-05-19,2024,5,Q2,Home & Garden,2,64.28,0.0,128.57,Social Media,Desktop,North West,1,2024-05,2024-05-19
O0005218,C01875,2024-05-03,2024,5,Q2,Books,1,26.41,0.0,26.41,Organic Search,Desktop,South East,0,2024-05,2024-05-03
O0005219,C01875,2024-10-06,2024,10,Q4,Books,4,15.29,0.0,61.16,Organic Search,Desktop,South East,1,2024-10,2024-10-06
O0005220,C01875,2024-11-14,2024,11,Q4,Books,1,28.17,0.0,28.17,Organic Search,Desktop,South East,1,2024-11,2024-11-14
O0005221,C01876,2023-03-11,2023,3,Q1,Clothing,1,67.45,0.0,67.45,Paid Search,Mobile,North West,0,2023-03,2023-03-11
O0005222,C01876,2023-09-11,2023,9,Q3,Clothing,2,74.28,0.0,148.56,Paid Search,Mobile,North West,1,2023-09,2023-09-11
O0005223,C01876,2024-08-24,2024,8,Q3,Home & Garden,3,58.86,0.02,173.04,Paid Search,Mobile,North West,1,2024-08,2024-08-24
O0005224,C01876,2024-08-26,2024,8,Q3,Clothing,4,73.97,0.0,295.9,Paid Search,Mobile,North West,1,2024-08,2024-08-26
O0005225,C01876,2024-12-25,2024,12,Q4,Electronics,2,258.51,0.0,517.03,Paid Search,Mobile,North West,1,2024-12,2024-12-25
O0005226,C01877,2022-09-22,2022,9,Q3,Home & Garden,3,66.55,0.0,199.66,Email,Mobile,Scotland,0,2022-09,2022-09-22
O0005227,C01877,2023-12-08,2023,12,Q4,Clothing,1,93.45,0.0,93.45,Email,Mobile,Scotland,1,2023-12,2023-12-08
O0005228,C01877,2023-12-20,2023,12,Q4,Home & Garden,3,102.44,0.0,307.33,Email,Mobile,Scotland,1,2023-12,2023-12-20
O0005229,C01878,2024-02-27,2024,2,Q1,Beauty,2,29.59,0.0,59.17,Email,Tablet,Midlands,0,2024-02,2024-02-27
O0005230,C01879,2024-05-20,2024,5,Q2,Home & Garden,2,48.73,0.0,97.46,Organic Search,Desktop,South East,0,2024-05,2024-05-20
O0005231,C01879,2024-08-03,2024,8,Q3,Home & Garden,3,42.37,0.15,108.05,Organic Search,Desktop,South East,1,2024-08,2024-08-03
O0005232,C01879,2024-08-31,2024,8,Q3,Home & Garden,2,65.46,0.0,130.92,Organic Search,Desktop,South East,1,2024-08,2024-08-31
O0005233,C01879,2024-09-17,2024,9,Q3,Sports,1,53.79,0.0,53.79,Organic Search,Desktop,South East,1,2024-09,2024-09-17
O0005234,C01880,2023-10-26,2023,10,Q4,Home & Garden,3,57.4,0.0,172.21,Social Media,Desktop,Scotland,0,2023-10,2023-10-26
O0005235,C01881,2024-08-06,2024,8,Q3,Electronics,3,81.54,0.05,232.38,Email,Mobile,Yorkshire,0,2024-08,2024-08-06
O0005236,C01881,2024-09-08,2024,9,Q3,Electronics,3,114.28,0.0,342.85,Email,Mobile,Yorkshire,1,2024-09,2024-09-08
O0005237,C01881,2024-10-28,2024,10,Q4,Books,3,14.18,0.11,37.86,Email,Mobile,Yorkshire,1,2024-10,2024-10-28
O0005238,C01881,2024-11-05,2024,11,Q4,Electronics,3,147.59,0.18,363.07,Email,Mobile,Yorkshire,1,2024-11,2024-11-05
O0005239,C01881,2024-11-08,2024,11,Q4,Electronics,3,271.52,0.0,814.57,Email,Mobile,Yorkshire,1,2024-11,2024-11-08
O0005240,C01881,2024-12-05,2024,12,Q4,Electronics,4,275.51,0.14,947.74,Email,Mobile,Yorkshire,1,2024-12,2024-12-05
O0005241,C01882,2024-12-02,2024,12,Q4,Sports,4,90.8,0.0,363.21,Organic Search,Mobile,London,0,2024-12,2024-12-02
O0005242,C01882,2024-12-29,2024,12,Q4,Sports,2,76.61,0.0,153.21,Organic Search,Mobile,London,1,2024-12,2024-12-29
O0005243,C01883,2023-01-01,2023,1,Q1,Toys,4,21.96,0.0,87.83,Email,Desktop,North West,0,2023-01,2023-01-01
O0005244,C01883,2023-04-01,2023,4,Q2,Home & Garden,3,92.26,0.15,235.27,Email,Desktop,North West,1,2023-04,2023-04-01
O0005245,C01883,2023-08-23,2023,8,Q3,Toys,3,28.09,0.0,84.26,Email,Desktop,North West,1,2023-08,2023-08-23
O0005246,C01883,2024-05-31,2024,5,Q2,Clothing,3,32.84,0.0,98.51,Email,Desktop,North West,1,2024-05,2024-05-31
O0005247,C01883,2024-07-30,2024,7,Q3,Toys,1,32.5,0.0,32.5,Email,Desktop,North West,1,2024-07,2024-07-30
